img_id,father,mother,pgf,pgm,mgf,mgm
600208,CHN2008-01-222736,,,,,
600211,,,,,,
600279,,,,,,
39773,,,,,,
674399,,,,,,
674400,,,,,,
674401,,,,,,
674396,,,,,,
674397,,,,,,
674398,,,,,,
674394,,,,,,
674395,,,,,,
674385,,,,,,
674386,,,,,,
674387,,,,,,
674388,,,,,,
674389,,,,,,
674390,,,,,,
674391,,,,,,
674392,,,,,,
674393,,,,,,
674376,,,,,,
674377,,,,,,
674378,,,,,,
674379,,,,,,
674380,,,,,,
674381,,,,,,
674382,,,,,,
674383,,,,,,
674384,,,,,,
674365,,,,,,
674366,,,,,,
674367,,,,,,
674368,,,,,,
674369,,,,,,
674370,,,,,,
674371,,,,,,
674372,,,,,,
674373,,,,,,
674352,,,,,,
674353,,,,,,
674354,,,,,,
674355,,,,,,
674356,,,,,,
674357,,,,,,
674358,,,,,,
674359,,,,,,
674360,,,,,,
651809,,,,,,
651703,,,,,,
651691,,,,,,
651693,,,,,,
651694,,,,,,
651696,,,,,,
651697,,,,,,
651698,,,,,,
651668,,,,,,
651663,,,,,,
651664,,,,,,
651665,,,,,,
651666,,,,,,
651667,,,,,,
651660,,,,,,
651661,,,,,,
651662,,,,,,
651454,,,,,,
651436,,,,,,
651438,,,,,,
651440,,,,,,
651441,,,,,,
651430,,,,,,
651433,,,,,,
597993,B05-3224545,B2012-3088157,BE98-3158062,B03-6381698,B06-3008003,B10-3047071
597994,B05-3224545,BE06-3008403,B98-3158062,B03-6381698,BE00-3200602,B04-3069722
597991,B05-3224546,B05-6336791,B98-3158062,B03-6381698,B95-6246005,B96-6523333
597995,,,,,,
597992,,,,,,
597990,,,,,,
598000,,,,,,
597996,,,,,,
597997,,,,,,
597998,,,,,,
597999,,,,,,
598002,,,,,,
598001,,,,,,
653120,,,,,,
653119,,,,,,
653118,,,,,,
653117,,,,,,
653116,,,,,,
653115,,,,,,
598004,,,,,,
485218,,,,,,
485219,,,,,,
485226,,,,,,
485225,,,,,,
485222,,,,,,
485216,,,,,,
485213,,,,,,
485210,,,,,,
485208,,,,,,
485197,,,,,,
64430,,,,,,
65710,,,,,,
65733,,,,,,
62355,,,,,,
65735,,,,,,
64700,,,,,,
65715,,,,,,
64400,,,,,,
64390,,,,,,
64407,,,,,,
65738,,,,,,
64404,,,,,,
64405,,,,,,
64694,,,,,,
64376,,,,,,
62359,,,,,,
65721,,,,,,
65718,,,,,,
64693,,,,,,
65722,,,,,,
64692,,,,,,
65731,,,,,,
64695,,,,,,
64379,,,,,,
62360,,,,,,
65719,,,,,,
65726,,,,,,
65734,,,,,,
64396,,,,,,
64402,,,,,,
62363,,,,,,
64427,,,,,,
65736,,,,,,
64699,,,,,,
65737,,,,,,
65727,,,,,,
65712,,,,,,
65720,,,,,,
65728,,,,,,
65729,,,,,,
65732,,,,,,
120972,,,,,,
173695,,,,,,
121361,,,,,,
173694,,,,,,
173696,,,,,,
173691,,,,,,
121393,,,,,,
121392,,,,,,
121366,,,,,,
121365,,,,,,
121355,,,,,,
121352,,,,,,
121343,,,,,,
120973,,,,,,
120971,,,,,,
120970,,,,,,
120968,,,,,,
85107,,,,,,
80342,,,,,,
62362,,,,,,
667646,,,,,,
653827,,,,,,
533114,,,,,,
532856,,,,,,
532822,,,,,,
532821,,,,,,
532669,,,,,,
530370,,,,,,
532643,,,,,,
530368,,,,,,
532862,,,,,,
532664,,,,,,
532640,,,,,,
530381,,,,,,
671684,,,,,,
537816,,,,,,
532873,,,,,,
532864,,,,,,
532823,,,,,,
532672,,,,,,
532641,,,,,,
532530,,,,,,
532512,,,,,,
530384,,,,,,
667648,,,,,,
667645,,,,,,
532866,,,,,,
532529,,,,,,
532509,,,,,,
532453,,,,,,
667644,,,,,,
667643,,,,,,
532863,,,,,,
532670,,,,,,
532510,,,,,,
532861,,,,,,
532671,,,,,,
532511,,,,,,
532677,,,,,,
532666,,,,,,
532513,,,,,,
648476,,,,,,
532665,,,,,,
532534,,,,,,
532533,,,,,,
532532,,,,,,
532531,,,,,,
532528,,,,,,
532527,,,,,,
532526,,,,,,
532525,,,,,,
532524,,,,,,
532523,,,,,,
532522,,,,,,
532521,,,,,,
532520,,,,,,
532519,,,,,,
532518,,,,,,
532517,,,,,,
532516,,,,,,
532515,,,,,,
532514,,,,,,
604482,,,,,,
559714,,,,,,
532454,,,,,,
533523,,,,,,
533522,,,,,,
533521,,,,,,
533520,,,,,,
533519,,,,,,
533518,,,,,,
533517,,,,,,
533516,,,,,,
533515,,,,,,
533514,,,,,,
533513,,,,,,
533512,,,,,,
533115,,,,,,
532874,,,,,,
532867,,,,,,
532860,,,,,,
532858,,,,,,
532857,,,,,,
532854,,,,,,
532849,,,,,,
532848,,,,,,
532847,,,,,,
532846,,,,,,
532845,,,,,,
532844,,,,,,
532843,,,,,,
532842,,,,,,
532841,,,,,,
532840,,,,,,
532839,,,,,,
532838,,,,,,
532837,,,,,,
532836,,,,,,
532834,,,,,,
532833,,,,,,
532832,,,,,,
532831,,,,,,
532830,,,,,,
532829,,,,,,
532801,,,,,,
532800,,,,,,
532799,,,,,,
532798,,,,,,
532797,,,,,,
532796,,,,,,
532795,,,,,,
532794,,,,,,
532793,,,,,,
532792,,,,,,
532791,,,,,,
532790,,,,,,
532789,,,,,,
532788,,,,,,
532787,,,,,,
532786,,,,,,
532785,,,,,,
532784,,,,,,
532783,,,,,,
532782,,,,,,
532781,,,,,,
532780,,,,,,
532779,,,,,,
532778,,,,,,
532777,,,,,,
532776,,,,,,
532775,,,,,,
532774,,,,,,
532773,,,,,,
532772,,,,,,
532771,,,,,,
532770,,,,,,
532769,,,,,,
532768,,,,,,
532767,,,,,,
532690,,,,,,
532689,,,,,,
532688,,,,,,
532687,,,,,,
532686,,,,,,
532685,,,,,,
532684,,,,,,
532683,,,,,,
532682,,,,,,
532680,,,,,,
532679,,,,,,
532678,,,,,,
532668,,,,,,
532667,,,,,,
532455,,,,,,
530411,,,,,,
530409,,,,,,
530407,,,,,,
530398,,,,,,
530393,,,,,,
530380,,,,,,
530379,,,,,,
35643,,,,,,
35644,,,,,,
94461,,,,,,
94462,,,,,,
111709,,,,,,
111708,,,,,,
111706,,,,,,
111704,,,,,,
111703,,,,,,
111702,,,,,,
111700,,,,,,
111699,,,,,,
111698,,,,,,
111697,,,,,,
111694,,,,,,
443024,,,,,,
443022,,,,,,
442989,,,,,,
450824,,,,,,
463124,,,,,,
443020,,,,,,
443000,,,,,,
442990,,,,,,
442311,,,,,,
441760,,,,,,
441759,,,,,,
441758,,,,,,
441756,,,,,,
441753,,,,,,
441653,,,,,,
441651,,,,,,
441650,,,,,,
441648,,,,,,
441645,,,,,,
440857,,,,,,
386505,,,,,,
386504,,,,,,
386503,,,,,,
386502,,,,,,
386501,,,,,,
386500,,,,,,
386499,,,,,,
386498,,,,,,
386497,,,,,,
386492,,,,,,
386491,,,,,,
386490,,,,,,
386489,,,,,,
386488,,,,,,
386487,,,,,,
386486,,,,,,
386485,,,,,,
386484,,,,,,
386483,,,,,,
386482,,,,,,
386481,,,,,,
386480,,,,,,
386479,,,,,,
386478,,,,,,
386477,,,,,,
386476,,,,,,
386475,,,,,,
386474,,,,,,
386473,,,,,,
386472,,,,,,
386471,,,,,,
386470,,,,,,
386469,,,,,,
386456,,,,,,
386455,,,,,,
386454,,,,,,
386453,,,,,,
386452,,,,,,
386451,,,,,,
386450,,,,,,
386449,,,,,,
386448,,,,,,
386443,,,,,,
386442,,,,,,
386441,,,,,,
386440,,,,,,
386434,,,,,,
386433,,,,,,
386432,,,,,,
386431,,,,,,
386430,,,,,,
386429,,,,,,
386428,,,,,,
386396,,,,,,
386394,,,,,,
386393,,,,,,
386392,,,,,,
386391,,,,,,
386390,,,,,,
386387,,,,,,
386384,,,,,,
386383,,,,,,
386382,,,,,,
111690,,,,,,
111691,,,,,,
111693,,,,,,
35658,,,,,,
35677,,,,,,
35678,,,,,,
35679,,,,,,
35680,,,,,,
35683,B87-6337209,B96-6376189,B73-6736019,B85-6377502,B94-6261242,B91-6680418
35684,B87-6337209,B97-6330063,B73-6736019,B85-6377502,B89-6727919,B91-6227401
35685,B87-6337209,B96-6598453,B73-6736019,B85-6377502,B93-6677331,B89-6150135
35696,,,,,,
93373,,,,,,
93375,,,,,,
93376,,,,,,
93377,,,,,,
35645,,,,,,
199979,,,,,,
174465,,,,,,
232325,,,,,,
156956,,,,,,
286349,,,,,,
247336,,,NL90-1790062,B91-6231567,NL99-2505535,NL97-2607255
194677,,,,,,
430911,,,,,,
176201,,,NL95-9545408,NL97-9779802,,
245047,B98-5075161,B04-5026397,B93-5139333,B93-5314244,B01-6182211,B03-5071209
224963,,,,,,
316325,B88-3206112,B93-3354339,B81-3238253,B87-3008002,B88-3389798,B86-3298661
178568,,,B98-5075161,B04-5026397,B01-6182211,B00
156955,,,B07-4373753,B07-4373751,B06-4382485,B06-4382489
422196,,,,,,
534558,B95-6246005,B96-6286052,B93-6621023,B90-6652120,B88-6240603,B89-6202092
409504,,,,,,
257209,,,,,,
161612,,,,,,
156934,,,,,,
266585,CHN03-01-489273,,NL95-2461769,NL98-2223197,,
174357,,,,,,
318226,,,,,,
199927,NL97-1560008,NL98-1249271,,,,
380876,,,,,,
532470,,,,,,
377870,,,,,,
176779,,,,,,
306627,,,,,,
174360,,,,,,
379217,,,,,,
383997,,,,,,
454731,NL97-1560008,NL98-1249271,,,,
243866,,,,,,
318027,,,,,,
261787,,,,,,
341976,,,,,,
212192,,,,,,
452113,,,,,,
238046,,,,,,
468160,,,,,,
184741,,,,,,
224964,,,,,,
359641,,,,,,
462626,,,,,,
223731,,,,,,
534560,,,,,,
558127,,,,,,
177349,,,,NL02-0271839,NL10-3052860,NL10-3052843
387215,,,,,,
236030,,,,,,
534561,,,,,,
563118,,,,,,
359643,,,,,,
558128,,,,,,
379210,,,,,,
302808,,,,,,
171845,,,,,,
156937,,,B90-6306731,B85-6377509,NL88-1133848,NL95-1394821
441334,,,,,,
391423,,,,,,
194673,,,,,,
281436,,,,,,
184097,,,,,,
382273,,,,,,
391436,,,,,,
391424,,,,,,
262884,,,,,,
562706,,,,,,
265314,,,,,,
166522,,,,,,
281435,,,,,,
380836,,,,,,
281431,,,NL97-2607133,B91-6231567,NL98-2588302,NL00-2467800
159668,,,,,,
380835,,,,,,
186152,,,NL91-1442581,B88-6259304,NL98-2588302,NL97-2607865
220091,,,,,,
262176,,,,,,
377981,,,,,,
528061,,,,,,
455982,,,,,,
221413,,,,,,
183077,,,,,,
428810,,,,,,
232861,,,,,,
528060,,,,,,
296069,,,,,,
250590,,,,,,
386953,B95-6246005,B96-6286052,B93-6621023,B90-6652120,B88-6240603,B89-6202092
392576,,,B93-010151,B97-5166322,B87-5161887,B93-5010028
184742,B95-6246005,B96-6286052,B93-6621023,B90-6652120,B88-6240603,B89-6202092
380834,NL97-1560008,NL98-1249271,,,,
230364,DV03145-10-16,DV03145-11-61,DV02098-03-1105,,DV02098-02-525,DV02098-07-216
454730,,,,,,
428809,,,,,,
261803,B94-6495178,,B86,B93,,
378619,,,B94-6495178,B93,,
282937,B94-6495178,B05-6221288,B86,B93,B02-6121579,B01-6153558
166958,B94-6495178,,B86,B93,B90,B99-6151796
187359,,,,,,
273718,,,,,,
220057,,,,,,
322827,,,,,,
199924,,,,,,
377869,,,,,,
597423,B03-6095358,B05-6170855,B95-6189656,B93-6499550,B97-6420763,B00-6254332
534554,,,,,,
256541,,,,,,
261781,,,B90-6306731,B85-6377509,NL88-1133848,NL95-1394821
158046,,,,,,
158158,,,,,,
284380,,,,,,
158152,,,,,,
422193,,,,,,
156954,NL99-1870924,NL06-1762248,,,,
167691,,,,,,
332500,,B11-6265441,,B96-3121913,,
305338,,,B94-2076664,,NL02-1949755,B99-3020005
337922,,,B94-2076664,,B97-4263043100,B01-4174034100
180988,NL95-2461769,NL98-2223197,,,,
235226,,,,,,
451234,,,,,,
255119,,,,,,
170806,B94-6495178,B06-6154774,B86,B93,B99-6151734,B01-6153558
183078,B94-6495178,,B86,B93,,
267474,B94-6495178,B04-6231798,B86,B93,B94-6495178,B01-6153998
309943,,,,,,
169186,,,,,,
282035,,,,,,
395576,,,B94-6495178,B93,,
379214,,,,,,
157021,,,,,,
237390,,,,,,
317509,,,,,,
377871,,,,,,
389298,,,,,,
563128,,,BE01-5010600,BE99-5091084,B87-5161887,B93-5010028
438466,,,,,,
534559,,,,,,
296056,,,,,,
281430,,,,,,
192955,,,,,,
184740,,,,,,
156919,,,,,,
157020,,,,,,
295323,,,,,,
441342,,,,,,
156921,,,,,,
189269,,,NL90-1790062,B91-6231567,NL99-2505535,NL97-2607255
156913,,,,,,
235976,B95-6246005,B01-6527916,B93-6621023,B90-6652120,B99-6547901,B00-6145017
382272,,,,,,
276700,,,,,,
532469,,,,NL02-0271839,NL10-3052860,NL10-3052843
532468,,,,,,
454732,,,,NL02-0271839,NL10-3052860,NL10-3052843
422769,,,,,,
221384,NL97-2544719,,,,,
241751,,,,,,
248902,,,,,,
387737,,,,,,
231830,,,,,,
230368,,,,,,
406193,,,,,,
322342,,,,,,
370001,,,,,,
181988,,,,,,
165248,,,,,,
341974,NL97-1560008,NL98-1249271,,,,
312237,,,B07-4373753,B07-4373751,B06-4382485,B06-4382489
281432,,,,,,
400967,NL04-0450098,NL07-5720785,NL96-9618799,NL01-2433938,NL04-2198731,NL01-0181176
450344,NL04-0450098,NL04-0450101,NL96-9618799,NL01-2433938,NL96-2672994,NL98-9880970
264920,,,NL01,NL01,NL99,B01
264901,,,NL01-2055978,NL06-1691642,NL03-0376121,NL04-2161662
368285,,,B93-010151,B97-5166322,B87-5161887,B93-5010028
451237,,,,,,
400500,,,,,,
450797,,,BE00-4065848,,BE93-4429362,
377686,,,B94-6495178,B93,,
239835,,,BELG98-3158062,,B93-3051184,B95-3185530
454728,,,,,,
334158,,B11-6265441,,B96-3121913,,
266679,,,,,,
429047,,,,,,
426175,,,,,,
422552,,,,,,
413959,,,,,,
413960,,,,,,
413953,,,,,,
412649,,,,,,
229628,,,,,,
178573,,,,,,
179437,,,,,,
384609,,,,,,
387738,,,,,,
296202,,,B92-6687002,B95-6270554,NL99-2505535,NL97-2608075
184117,,,,,,
385202,,,,,,
208701,B95-6246005,,B93-6621023,B90-6652120,B88-6240603,
385233,,,,,,
265433,CHN03-01-489273,,NL95-2461769,NL98-2223197,,
204764,,,,,,
234463,,,,,,
380547,,,,,,
380880,,,,,,
372392,,,,,,
372389,B05-5103576,B04-5218457,B02-5248123,B04-5218460,B02-5248123,B99-5033659
248780,,,,,,
220640,,,NL90-1790062,B91-6231567,NL99-2505535,NL97-2607255
366459,,,,,,
299226,,,,,,
244530,,,,,,
360856,,,,,,
341278,,,,,,
220199,,,NL92-2244532,NL92-2244589,NL05-2083690,NL05-2083649
220100,,,,,,
236020,,,NL88-1868032,NL94-147704,NL92-1222511,NL91-2057875
199976,,,,,,
156938,,,B90-6306731,B85-6377509,NL88-1133848,NL95-1394821
156909,,,,,,
156949,,,,,,
183110,,,,,,
220463,,,,,,
156925,,,,,,
234550,NL95-2461769,NL98-2223197,,,,
299227,,B2000-2117091,,,B1990-2553359,B1998-2061202
156927,,,,,,
281433,,,,,,
204837,,,B83-6466079,B87-6337256,B89-6727919,
266652,,,,,,
265313,,,,,,
261785,,,,,,
165201,,,,,,
251725,,,,,,
244497,,,,,,
227375,,,,,,
220092,,,,,,
195993,,,,,,
195404,,,,,,
186023,,,,,,
156953,,,,,,
671106,,,,,,
454733,,,,,,
328041,,,,,,
306442,,,,,,
406205,,,NL98-2588302,NL08-2138312,NL99-2505535,NL02-2382980
311367,B94-6495178,,B86,B93,,
281434,,,,,,
296055,,,,,,
240987,,,,,,
186025,,,,,,
178156,,,NL91,NL93,,
156942,,,,,,
671105,,,,,,
156923,,,,,,
261816,B87-6337209,B96-6598453,B73-6736019,B85-6377502,B93-6677331,B89-6150135
156920,,,,,,
156946,,,,,,
186148,,,,,,
156957,,,,,,
176637,,,,,,
184098,,,,,,
175938,,,,,,
156947,,,,,,
177394,,,,,,
174359,,,,,,
455983,,,,,,
230102,,,,,,
270268,,,,,,
175214,,,,,,
183079,,,,,,
395570,,,,,,
161615,,,,,,
215517,NL97-1729993,NL04-2211115,NL94-1573603,NL89-5925374,NL97-9780880,NL97-9780882
457215,,,,,,
445283,,,,,,
445306,,,,,,
457216,,,,,,
445308,,,,,,
445309,,,,,,
445310,,,,,,
445314,,,,,,
445322,,,,,,
457214,,,,,,
445387,,,,,,
647795,,,,,,
647797,,,,,,
647796,,,,,,
647794,,,,,,
571490,,,,,,
558323,,,,,,
571523,,,,,,
571502,,,,,,
558338,,,,,,
558336,,,,,,
558322,,,,,,
558320,,,,,,
549482,,,,,,
549479,,,,,,
519818,,,,,,
519817,,,,,,
519816,,,,,,
519815,,,,,,
519814,,,,,,
519813,,,,,,
519812,,,,,,
519810,,,,,,
519809,,,,,,
484483,,,,,,
457223,,,,,,
457222,,,,,,
457221,,,,,,
457220,,,,,,
445324,,,,,,
457219,,,,,,
445316,,,,,,
445312,,,,,,
620754,,,,,,
620753,,,,,,
620746,,,,,,
620745,,,,,,
620744,,,,,,
620743,,,,,,
587789,,,,,,
587788,,,,,,
587787,,,,,,
587786,,,,,,
587785,,,,,,
587784,,,,,,
587783,,,,,,
587782,,,,,,
587781,,,,,,
587780,,,,,,
587779,,,,,,
587778,,,,,,
587777,,,,,,
420475,,,,,,
420470,,,,,,
420465,,,,,,
420463,,,,,,
420461,,,,,,
420454,,,,,,
420453,,,,,,
420448,,,,,,
420447,,,,,,
414043,,,,,,
414038,,,,,,
414035,,,,,,
414034,,,,,,
413416,,,,,,
413409,,,,,,
349198,,,,,,
349196,,,,,,
349184,,,,,,
146838,,,,,,
242668,,,,,,
282011,,,,,,
281960,,,,,,
151486,,,,,,
152112,,,,,,
588388,,,,,,
588387,,,,,,
588313,,,,,,
588307,,,,,,
588306,,,,,,
588305,,,,,,
588304,,,,,,
587933,,,,,,
587932,,,,,,
420482,,,,,,
420480,,NL04-5435176,,,,
420479,,B05-6337096,,,,
349191,,,,,,
349189,,,,,,
349175,,,,,,
349174,,,,,,
349173,,,,,,
349171,,,,,,
349169,,,,,,
349167,,,,,,
349166,,,,,,
349165,,,,,,
349164,,,,,,
349163,,,,,,
349154,,,,,,
282038,,,,,,
349147,,,,,,
151485,,,,,,
151113,,,,,,
151115,,,,,,
151488,,,,,,
152110,,,,,,
151493,,,,,,
151492,,,,,,
146882,,,,,,
146983,,,,,,
620752,,,,,,
620751,,,,,,
620750,,,,,,
349162,,,,,,
349160,,,,,,
349159,,,,,,
349157,,,,,,
349155,,,,,,
677564,,,,,,
677562,B15-2039994,,B14-6072358,,B08-6177638,
677560,,,,,,
677553,BE08-4216084,BE10-4128077,BE07-4216994,BE07-4372474,BE08-4359197,BE09-6128352
677550,,,B07-2055171,B05-2142800,B03-4316077,B06-2082050
677549,,,B07-2055171,B05-2142800,B03-2251134,B09-2067736
677545,,,,,,
677543,NL2006-2162254,NL2007-1817907,NL2003-1135318,NL2003-1135462,NL2003-1103686,NL2004-2050252
677542,B09-3095111,B10-3047084,B99-3199708,B07-4361085,B99-3199708,B04-3230881
677541,NL07-1180364,NL13-1339817,NL03-1702949,NL05-1909331,NL07-1817999,NL02-1635264
677540,,,BELG2006-3008003,,,
677539,BE02-3255937,,BELG1998-3158062,,,
677538,,,,,,
677537,,,,,,
677535,,,,,,
677534,NL03-5301101,NL04-2061507,NL99-4300680,NL00-1956090,,
677532,NL2000-2148049,NL2007-1817969,,,NL2003-1103686,NL2004-2050252
677531,,,,,,
677530,,,NL01-0178055,NL03-0374838,NL05-0502708,NL97-1595904
677529,,,NL99-4300680,NL00-1956090,NL00-5054778,NL00-2469540
677528,,,B00,B02,,
677527,B99-6143621,B97-6165578,B94-6214211,B98-62140407,B82-6380170,B87-2297197
677526,,,,,,
677525,B99-6143668,B02-6509064,B92-6673402,B97-6569500,B94-6214211,B98-6594049
677524,B04-6293191,B06-6056065,B94-6241201,B90-630670,B00-6553131,B03-6485765
677523,B03-3003335,,B01-3031007,B00-3076245,B98-3158062,B99-3103770
677507,,,BELG1998-3158062,,,
572044,,,,,,
591625,,,B05-6045015,B03-6086031,B95-6246005,B96-6286052
584691,,,,,,
435319,,,,,,
435347,,,,,,
205110,,,,,,
319701,,,,,,
326437,,,,,,
206360,,,,,,
360084,,,,,,
333087,,,,,,
212644,,,,,,
212985,,,,,,
212980,,,,,,
205087,,,,,,
205093,,,,,,
212997,,,,,,
212995,,,,,,
592814,B08-6383049,B08-6383041,B01-6345101,B97-6421504,B02-6183100,B00-6480541
212983,,,,,,
205094,,,,,,
563501,,,,,,
578015,,,,,,
572049,,,,,,
669761,,,,,,
669762,,,,,,
669764,,,,,,
669766,,,,,,
669765,,,,,,
669763,,,,,,
669759,,,,,,
669760,,,,,,
360502,,,,,,
360115,,,,,,
360491,,,,,,
360499,,,,,,
563393,,,,,,
563391,,,,,,
563481,,,,,,
563479,,,,,,
563478,,,,,,
360122,,,,,,
563392,,,,,,
212640,,,,,,
212646,,,,,,
212642,,,,,,
212645,,,,,,
232168,,,,,,
563315,,,,,,
563314,,,,,,
563313,,,,,,
563492,,,,,,
563489,,,,,,
563487,,,,,,
563500,,,,,,
563486,,,,,,
563494,,,,,,
563396,,,,,,
563491,,,,,,
563493,,,,,,
563499,,,,,,
563507,,,,,,
563495,,,,,,
563508,,,,,,
563502,,,,,,
563504,,,,,,
563498,,,,,,
563503,,,,,,
563509,,,,,,
563511,,,,,,
572126,,,,,,
563510,,,,,,
563497,,,,,,
563505,,,,,,
563506,,,,,,
563389,,,,,,
591629,B11-6119113,B11-6119152,B10-6031799,,BE10-6163736,B08-6177699
406282,,,,,,
406288,,,,,,
584692,,,,,,
584693,,,,,,
584694,,,,,,
584696,,,,,,
406263,,,,,,
588368,,,,,,
578016,,,,,,
578017,,,,,,
572048,,,,,,
572047,,,,,,
572046,,,,,,
572045,,,,,,
212990,,,,,,
212978,,,,,,
212981,,,,,,
212988,,,,,,
212975,,,,,,
212992,,,,,,
490865,,,,,,
490866,,,,,,
490868,,,,,,
490869,,,,,,
490864,,,,,,
435333,,,,,,
435322,,,,,,
435329,,,,,,
435328,,,,,,
435308,,,,,,
232149,,,,,,
275356,,,,,,
275381,,,,,,
275360,,,,,,
275387,,,,,,
275372,,,,,,
275355,,,,,,
205105,,,,,,
205107,,,,,,
205101,,,,,,
360138,,,,,,
212763,,,,,,
205100,,,,,,
205096,,,,,,
205091,,,,,,
563485,,,,,,
563482,,,,,,
563483,,,,,,
563480,,,,,,
563476,,,,,,
563477,,,,,,
563397,,,,,,
563395,,,,,,
563390,,,,,,
563388,,,,,,
360126,,,,,,
360133,,,,,,
213003,,,,,,
213007,,,,,,
435325,,,,,,
435392,,,,,,
360160,,,,,,
212730,,,,,,
212726,,,,,,
212729,,,,,,
232145,,,,,,
355484,,,,,,
321880,,,,,,
321878,,,,,,
212737,,,,,,
212773,,,,,,
212770,,,,,,
212758,,,,,,
212742,,,,,,
260229,,,,,,
102717,,,,,,
137322,,,,,,
102719,,,,,,
137332,CHN07-09-425140,CHN04-09-27261604,CHN00-10-02009500,CHN00-10-0202279,NL96-2204410,NL96-1737675
396522,,,,,,
647665,,,,,,
331555,NL01-2069833,NL05-1554549,NL94-1651477,NL80-632953,NL04-2209938,NL03-1301744
398293,,,,,,
513025,,,,,,
532114,,,,,,
335832,,,,,,
647668,,,,,,
345577,,,,,,
647672,,,,,,
451842,NL04-1425561,NL04-5435669,NL96-1474648,NL98-1983068,NL03-5340519,NL03-1773737
532112,NL07-1126882,B11-2178324,NL06-4281744,NL06-4281758,B01-6455003,B10-2148872
97732,,,B92-5328193,,,
137323,,,CHN03-09-216328,CHN00-10-020467,NL91-1122331,B96-6086064
197238,,,,,,
467695,,,,,,
387547,,,,,,
532120,,,,,,
651243,,,,,,
331261,,,,,,
396518,,,,,,
451214,,,,,,
647670,,,,,,
647664,,,,,,
434707,B07-4216926,B05-3013188,B04-4138973,B00-4245501,B03-3237719,B01-5027540
434985,,,,,,
320585,,,,,,
115156,NL9624938-96,,,,,
651229,,,,,,
485448,,,,,,
335490,,,,,,
97708,,,,,,
485455,NL06-1078529,B06-4008826,NL03-5301441,NL98-5870048,,
451836,,,B04-6468174,,,
143118,,,,,,
182482,,,,,,
451839,NL08-5818820,NL11-1503486,NL04-1432243,B06-6410633,B09-6370126,NL10-1164534
97665,CHN02-10-761411,,NL89-0542332,NL89-0542331,NL95-1957313,NL95-5587122
282793,,,,,,
390584,,,,,NL91-1122331,B96-6086064
487434,,,,,,
249108,,,,,,
97675,,,,,,
467522,,,,,,
97700,,,B93-5040680,B97-2121591,,
475587,,,,,,
422087,,,,,,
162973,,CHN02-10-049055,,,,
103982,,,,,,
115331,,,NL99-1943044,NL99-1943037,,
115183,,,NL95-1572399,NL95-1572238,,
364528,,,,,,
204000,,,,,,
138637,,,,,,
142438,NL01-1426424,,,,,
396520,BE10-2209198,BE12-2067116,BE06-2232516,BE04-2132303,,
331551,NL08-1683616,NL08-1683712,NL04-2209957,NL01-2069845,NL01-2069569,NL02-1810029
487510,,,,,,
143112,CHN05-01-507487,,,,,
569119,,,,,,
487477,,,,,,
513033,,,,,,
322635,,B10-3136080,B04-3104129,B02-3056111,B08-3193835,B08-3109017
162963,,,,,,
197234,,,,,,
182478,,,,,,
485454,NL01-5150212,B06-4008828,NL96-8005840,NL90-2456019,,
115179,,,,,,
204470,,,,,,
282089,,,,,,
258877,,,,,,
162944,,,,,,
390583,,,,,NL91-1122331,B96-6086064
331547,,,B94-6214223,B89-6305821,B96-6223279,B01-6255579
263108,,,,,,
387548,,,,,,
512990,,,,,,
97733,,,B92-5328193,B95-5316634,,
487433,,,,,,
233363,,,,,,
204002,,,,,,
429215,,,,,,
143362,CHN07-01-263492,CHN08-01-452224,,,,
392941,,,,,,
282717,,,,,,
97737,,,,,,
651217,,,,,,
438780,B09-2224193,B09-2229887,B03-2148665,B02-2158259,B04-2132439,B04-2132483
322636,B11-3082070,B11-3082028,B10-3136064,B08-3109029,B08-3109019,B10-3136020
197233,,,,,,
487512,,,,,,
285835,,,,,,
143133,,,,,,
647667,,,,,,
429279,,,,,,
258882,,,,,,
162939,,,,,,
487478,,,,,,
390579,,,,,NL91-1122331,B96-6086064
487432,,,,,,
513019,,,,,,
331549,,,B94-6214223,B89-6305821,B96-6223279,B01-6255579
487480,,,,,,
202896,,,,,,
282269,,,,,,
205120,,,,,,
438784,B07-2232942,B08-2186619,B04-2132439,B03-2148605,NL06-1590143,B04-2132302
392942,,,,,,
137748,C06-10-145308,C04-10-068680,,,,
205122,,,,,,
282726,,,,,,
487476,,,,,,
515151,,,,,,
569117,,,,,,
258894,,,,,,
390578,,,,,NL91-1122331,B96-6086064
331550,,,B94-6214223,B89-6305821,B96-6223279,B01-6255579
513023,,,,,,
322646,,,,,,
487514,,,,,,
202899,,,,,,
285834,,,,,,
207502,,,,,,
162965,B05-2143898,B05-2143239,,,,
97667,,,AU96-2193,,,
260590,,,,,,
651230,,,,,,
513024,,,,,,
229887,,,,,,
485418,NL08-1684073,NL08-1683681,NL02-1810225,NL98-1408289,NL01-2069869,NL04-2209735
98052,,,,,,
569118,,,,,,
258878,,,,,,
143115,,CHN2001-01-113951,,,,
204016,,,,,,
515152,,,,,,
143410,,,,,,
143127,,,,,,
322651,,,,,,
270801,,,,,,
390576,,,,,,
487517,,,,,,
429345,CHN02-10-761411,,,,,
97669,,,,,,
512989,,,,,,
487498,,,,,,
532113,,,,,,
492398,,,,,,
262026,,,,,,
322652,,,,,,
97670,,,CHN00-10-020095,CHN97-10-529130,,
142541,,,,,,
429353,,,,,,
