img_id,ancestor,contribution
368736,NL1996-1434375,0.0625
368736,NL1987-1055610,0.0625
368736,CHN2007-03-528963,0.5
368736,CHN2006-03-102079,0.25
368736,CHN2005-01-356357,0.25
368764,CHN2016-03-0900833,0.5
368764,NL2010-1681876,0.25
368764,NL2009-1186097,0.125
368764,NL2006-4720774,0.125
368764,NL2000-5063949,0.09375
368764,NL2004-5430805,0.0625
368764,NL2000-1975952,0.125
368764,NL2003-1135371,0.125
368764,NL1996-2279515,0.0625
368764,NL2001-1886591,0.0625
368764,CHN2015-03-0887777,0.25
368764,NL2007-1129401,0.125
368764,NL2002-2173592,0.0625
368764,NL1998-5821416,0.03125
368764,NL1997-5700531,0.0625
368764,NL1996-1434375,0.03125
368764,NL1987-1055610,0.03125
368764,B2008-6340442,0.125
368764,CHN2015-03-0886687,0.5
368764,NL2009-1186007,0.25
368764,NL2007-1817993,0.125
368764,NL2007-6229191,0.125
368764,NL2010-1681855,0.25
368764,NL2008-1537203,0.125
368764,NL2007-1817852,0.0625
368764,NL2007-1817880,0.0625
368764,NL2009-1186402,0.125
368764,NL2004-2050252,0.0625
368764,NL2001-1886550,0.0625
368776,CHN2011-32-912065,0.5
368776,CHN2007-03-529866,0.25
368776,B2002-6506934,0.125
368776,NL2004-1114742,0.125
368776,B2008-4270255,0.25
368776,B2007-4235685,0.125
368776,B2004-4035026,0.125
368776,CHN2010-32-962998,0.5
368776,CHN2004-03-335303,0.25
368776,CHN1999-01-012013,0.125
368776,NL2001-0182248,0.125
368776,CHN2008-177484,0.25
368776,NL2002-5200927,0.1875
368776,NL2003-5308529,0.125
368776,NL2002-1012476,0.0625
368824,B2009-6358581,0.5
368824,BE02-6477821,0.25
368824,B2004-6293191,0.25
368824,B2006-6056147,0.5
368824,BE98-6589910,0.25
368824,BE98-6278036,0.25
368825,B2009-6358581,0.5
368825,BE02-6477821,0.25
368825,B2004-6293191,0.25
368825,B2006-6056147,0.5
368825,BE98-6589910,0.25
368825,BE98-6278036,0.25
368829,B2008-6340454,0.5
368829,B2005-6338472,0.25
368829,B97-6596425,0.125
368829,NL2001-2198844,0.125
368829,B1999-6438292,0.25
368829,B1997-6390022,0.125
368829,B1995-6246005,0.125
368829,NL2007-1129402,0.5
368829,NL2002-2173592,0.25
368829,NL2000-5063949,0.125
368829,NL1998-5821416,0.125
368829,NL1997-5700531,0.25
368829,NL1996-1434375,0.125
368829,NL1987-1055610,0.125
368830,CHN2016-03-0900632,0.5
368830,CHN2011-32-912065,0.25
368830,CHN2007-03-529866,0.125
368830,B2002-6506934,0.125
368830,NL2004-1114742,0.0625
368830,B2008-4270255,0.125
368830,B2007-4235685,0.0625
368830,B2004-4035026,0.0625
368830,CHN2010-32-962998,0.25
368830,CHN2004-03-335303,0.125
368830,CHN1999-01-012013,0.0625
368830,NL2001-0182248,0.0625
368830,CHN2008-177484,0.125
368830,NL2002-5200927,0.09375
368830,NL2003-5308529,0.0625
368830,NL2002-1012476,0.03125
368830,CHN2016-03-0900666,0.5
368830,CHN2010-01-810707,0.25
368830,B2008-6340454,0.125
368830,B2005-6338472,0.0625
368830,B97-6596425,0.03125
368830,NL2001-2198844,0.03125
368830,B1999-6438292,0.0625
368830,B1997-6390022,0.03125
368830,B1995-6246005,0.03125
368830,NL2007-1129402,0.125
368830,NL2002-2173592,0.0625
368830,NL2000-5063949,0.03125
368830,NL1998-5821416,0.03125
368830,NL1997-5700531,0.0625
368830,NL1996-1434375,0.03125
368830,NL1987-1055610,0.03125
368830,CHN2008-03-632843,0.25
368830,CHN2007-03-528937,0.125
368830,B2000-2152014,0.0625
368830,CHN2007-03-528963,0.125
368830,CHN2006-03-102079,0.0625
368830,CHN2005-01-356357,0.0625
368831,CHN2015-03-0886662,0.5
368831,NL2007-1817850,0.25
368831,NL2006-4720774,0.125
368831,NL2000-5063949,0.0625
368831,NL2004-5430805,0.0625
368831,NL1999-2360329,0.125
368831,NL2010-1681839,0.25
368831,NL2013-1239751,0.5
368831,NL2010-1682173,0.25
368831,NL2007-1817907,0.125
368831,NL2004-2050252,0.0625
368831,NL2003-1103686,0.0625
368831,NL2004-2050373,0.125
368831,NL2007-1786839,0.25
368831,NL2005-1358883,0.125
368831,NL2003-1147135,0.125
368834,NL2017-4704041,0.5
368834,NL2014-4750791,0.25
368834,NL2016-1072908,0.25
368834,NL2013-1239719,0.5
368834,NL2008-2049005,0.375
368834,NL1998-5821450,0.1875
368834,NL2004-5430805,0.1875
368834,NL2010-1682333,0.25
368834,NL2004-2050343,0.125
368841,NL2011-1737011,0.5
368841,NL2006-4720774,0.25
368841,NL2000-5063949,0.125
368841,NL2004-5430805,0.125
368841,NL2007-1817846,0.25
368841,NL2004-2050252,0.125
368841,NL2000-1975952,0.125
368841,B2008-6340442,0.5
369673,NL2017-4704041,0.5
369673,NL2014-4750791,0.25
369673,NL2016-1072908,0.25
369673,NL2013-1239719,0.5
369673,NL2008-2049005,0.375
369673,NL1998-5821450,0.1875
369673,NL2004-5430805,0.1875
369673,NL2010-1682333,0.25
369673,NL2004-2050343,0.125
369726,NL99-5971341,0.5
369726,B96-6286060,0.25
369726,NL92-5310320,0.25
369726,NL94-2227820,0.5
369726,NL88-4024671,0.25
369726,NL88-2763913,0.25
369727,NL02-0271883,0.5
369727,NL99-9964496,0.25
369727,NL93-1125375,0.25
369728,NL02-0271845,0.5
369728,NL00-0077737,0.5
369728,B95-6558347,0.25
369728,NL94-9410369,0.25
369827,B06-2215497,0.5
370898,B10-3163974,0.5
370898,B08-1548996,0.25
370898,B05-3192692,0.25
370898,B11-3008418,0.5
370898,B08-3172998,0.25
370904,B09-3128085,0.5
370904,B06-3005670,0.25
370913,B08-3172960,0.5
370913,B05-3188726,0.25
370913,B97-3294183,0.125
370913,B98-3146806,0.125
370914,B12-3050007,0.5
370914,B11-3008440,0.5
370915,B09-3187642,0.5
370915,B12-3050012,0.5
370920,B11-3008317,0.5
370920,B08-3172836,0.25
370920,B08-3172856,0.25
370920,B09-3187647,0.5
370920,NL08-1548996,0.25
370920,NL03-5301440,0.125
370920,NL01-2386190,0.125
370920,B99-3020065,0.25
370920,B95-3336674,0.125
370920,B92-3138672,0.0625
370920,B89-3160827,0.0625
370920,B92-3138647,0.125
370920,B87-3089349,0.0625
370920,B88-3307763,0.0625
370929,B08-3172879,0.5
370929,B07-3182015,0.25
370929,B07-3182014,0.25
370929,B12-3050012,0.5
370932,B06-3004381,0.5
370932,B02-3056382,0.25
370932,B96-3308008,0.25
371371,NL08-1268891,0.5
371371,BE11-4161717,0.5
371379,NL09-1138066,0.5
371379,BE11-4161717,0.5
371485,NL97-2253100,0.5
371485,B96-6286060,0.375
371485,NL92-5310320,0.25
371485,NL98-5821470,0.5
371485,NL97-2252940,0.25
371485,NL96-8022870,0.125
371485,NL92-53103641995,0.125
371485,NL97-2253103,0.25
371485,NL88-2763998,0.125
371488,B02-6496789,0.5
371488,B96-6573271,0.25
371488,B91-6372283,0.25
371488,B94-6366891,0.5
371488,B82-6736965,0.25
371488,B86-6676122,0.25
372245,CHN2009-09-014963,0.5
372245,CHN2010-09-402376,0.5
372285,B11-3083255,0.5
372285,B11-3008413,0.5
372285,B09-3128068,0.25
372290,B11-3083255,0.5
372290,B11-3008413,0.5
372290,B09-3128068,0.25
372353,B00-3076246,0.5
372353,B96-3156104,0.25
372353,B91-3204220,0.125
372353,B90-3119120,0.125
372353,B88-3206112,0.25
372353,B87-3008002,0.125
372353,B81-3238253,0.125
372413,CHN2007-15-115921,0.5
372413,BELG93-3273003,0.25
372413,BELG89-3075014,0.25
372519,B06-4296522,0.5
372519,B01-4094502,0.25
372519,B93-3268617,0.25
372751,B06-6033772,0.5
372751,B04-6303768,0.25
372751,B00-6485603,0.25
372751,B00-6485499,0.5
372751,B98-6429618,0.25
372751,B97-6423539,0.25
372778,NL98-1365578,0.5
372778,NL93-1156542,0.25
372778,DV09410-00-1742,0.5
372779,NL98-1365578,0.5
372779,NL93-1156542,0.25
372779,DV09410-00-1742,0.5
372815,CHN2004-15-148558,0.5
372815,DV0941-00-1742,0.25
372815,CHN2008-15-285427,0.5
373354,B01-3210044,0.5
373354,B00-2408276,0.5
373354,B90-2371741,0.25
373354,B86-6260314,0.25
373361,B07-5080757,0.5
373361,B00-5042000,0.5
373372,B09-6355750,0.5
373372,B07-6157975,0.25
373372,B02-6509441,0.25
373372,B03-6403830,0.5
373372,B02-6261256,0.25
373373,B04-6121232,0.5
373373,B02-6261256,0.25
373373,B02-6483633,0.25
373373,B07-6368728,0.5
373373,B03-6065375,0.25
373373,B05-6432828,0.25
373596,B09-6076689,0.5
373828,B07-2222206,0.5
373960,NL00-1211087,0.5
373960,NL99-5971339,0.25
373960,NL98-5821416,0.25
373960,B01-9054448,0.5
373960,B96-9107969,0.25
373960,B91-613925,0.25
374326,B99-2038904,0.5
374326,B92-2197064,0.25
374326,B95-2046637,0.25
374326,B04-2191270,0.5
374326,B02-2216243,0.25
374326,B00-2118791,0.25
375475,B07-510175,0.5
375475,B98-9147107,0.25
375475,B98-9147129,0.25
375497,CHN2004-10-001088,0.5
375497,CHN1998-10-262331,0.25
375497,CHN2000-10-333318,0.25
375497,CHN2001-10-130699,0.5
37690,C97-198458,0.5
37690,C04-01-300995,0.5
377084,B05-6133118,0.5
377084,BL07-2135143,0.5
377342,B03-6257134,0.5
377342,B02-6379072,0.25
377356,DV07883-01-1003,0.5
377356,DV0583-10-195,0.5
377358,BELG1995-5278101,0.5
377358,BELG1997-5261932,0.5
377401,B01-2030715,0.5
377401,B97-2378786,0.25
377401,B85-6580826,0.125
377401,DV03661-93-400,0.125
377401,B96-6515027,0.25
377401,B81-6688022,0.375
377401,B85-6580715,0.125
377401,B04-2018545100,0.5
377401,DV03661-94-100,0.25
377410,DV04-0516-1485,0.5
377410,DV03-0516-1389,0.25
377410,DV02-0516-1048,0.25
377419,DV0516-10-2052,0.5
377419,DV0516-09-2057,0.25
377419,B01-6135408,0.125
377419,B00-6178876,0.625
377419,B91-6085334,0.3125
377419,B93-6126917,0.3125
377419,B02-6175803,0.25
377419,B84-6059512,0.125
377419,DV01439-97-1321,0.125
377706,B04-6307341,0.5
377706,B03-6150214,0.25
377706,B03-6257098,0.25
377754,DV07883-01-1003,0.5
377754,DV0583-10-195,0.5
37777,NL04-0428849,0.5
37781,NL95-9546887,0.5
37781,NL99-9972196,0.5
378627,CHN2010-01-810707,0.5
378627,B2008-6340454,0.25
378627,B2005-6338472,0.125
378627,B97-6596425,0.0625
378627,NL2001-2198844,0.0625
378627,B1999-6438292,0.125
378627,B1997-6390022,0.0625
378627,B1995-6246005,0.0625
378627,NL2007-1129402,0.25
378627,NL2002-2173592,0.125
378627,NL2000-5063949,0.0625
378627,NL1998-5821416,0.0625
378627,NL1997-5700531,0.125
378627,NL1996-1434375,0.0625
378627,NL1987-1055610,0.0625
378627,CHN2008-03-632843,0.5
378627,CHN2007-03-528937,0.25
378627,B2002-6506934,0.125
378627,B2000-2152014,0.125
378627,CHN2007-03-528963,0.25
378627,CHN2006-03-102079,0.125
378627,CHN2005-01-356357,0.125
378642,CHN2010-01-810707,0.5
378642,B2008-6340454,0.25
378642,B2005-6338472,0.125
378642,B97-6596425,0.0625
378642,NL2001-2198844,0.0625
378642,B1999-6438292,0.125
378642,B1997-6390022,0.0625
378642,B1995-6246005,0.0625
378642,NL2007-1129402,0.25
378642,NL2002-2173592,0.125
378642,NL2000-5063949,0.0625
378642,NL1998-5821416,0.0625
378642,NL1997-5700531,0.125
378642,NL1996-1434375,0.0625
378642,NL1987-1055610,0.0625
378642,CHN2008-03-632843,0.5
378642,CHN2007-03-528937,0.25
378642,B2002-6506934,0.125
378642,B2000-2152014,0.125
378642,CHN2007-03-528963,0.25
378642,CHN2006-03-102079,0.125
378642,CHN2005-01-356357,0.125
378648,NL2011-1737011,0.5
378648,NL2006-4720774,0.25
378648,NL2000-5063949,0.125
378648,NL2004-5430805,0.125
378648,NL2007-1817846,0.25
378648,NL2004-2050252,0.125
378648,NL2000-1975952,0.125
378648,B2008-6340442,0.5
379300,CHN07-15-218633,0.5
379300,B88-6717673,0.375
379300,GL93-3993,0.1875
379300,B98-3200237,0.1875
379300,CC2002-1043,0.25
379300,B88-6725723,0.125
379300,C09-027471,0.5
379300,C08-000076,0.25
379300,BELG03-3020346,0.125
379300,C2004-133063,0.125
379300,C04-044633,0.25
379300,BELG96-3101043,0.125
379344,CHN2010-03-003003,0.5
379344,CHN2004-196405,0.25
379344,BELG2001-4424713,0.25
379731,B07-2103385,0.5
380284,NL2007-1817924,0.5
380284,NL2007-1817958,0.5
380776,DV0730-09-204,0.5
380885,B00-3076246,0.5
380885,B96-3156104,0.25
380885,B91-3204220,0.125
380885,B90-3119120,0.125
380885,B88-3206112,0.25
380885,B87-3008002,0.125
380885,B81-3238253,0.125
380970,CC04-299869,0.5
380970,TW95-193065,0.25
380970,B90-72456,0.125
380970,B86-16743,0.125
380970,B93-13187,0.25
380970,B91-11089,0.375
380970,B87-27088,0.375
380970,CNH11-15-060525,0.5
380978,CC99-047691,0.5
380978,CC99-009699,0.5
381166,B06-5100704,0.5
381166,B05-5133419,0.25
381166,B02-5065236,0.125
381166,B03-5115390,0.125
381166,B85-5096007,0.0625
381166,B92-5040349,0.0625
381166,B00-5150646,0.25
381166,B95-5111449,0.125
381166,B97-5204417,0.125
381166,B04-5065550,0.5
381166,B97-5204420,0.25
381166,B91-5050158327,0.125
381166,B92-5040388,0.125
381166,B01-5025955,0.25
381171,B05-5220465,0.5
381171,B95-5111423,0.25
381171,B00-5150646,0.25
381171,B95-5111449,0.125
381171,B97-5204417,0.125
381171,B04-5065566,0.5
381171,B97-6594874,0.25
381171,B01-5025766,0.25
381176,B12-5015053,0.5
381176,B06-5100704,0.25
381176,B05-5133419,0.125
381176,B02-5065236,0.0625
381176,B03-5115390,0.0625
381176,B85-5096007,0.03125
381176,B92-5040349,0.03125
381176,B00-5150646,0.375
381176,B95-5111449,0.1875
381176,B97-5204417,0.1875
381176,B12-5015203,0.5
381176,B95-5111423,0.25
381176,B02-5062163,0.25
381197,B05-2143181,0.5
381197,B03-3241927,0.25
381197,B94-2061350,0.25
381211,B10-4325612,0.5
381211,B09-3095085,0.25
381211,B02-3003668,0.125
381211,B94-2401842,0.0625
381211,B97-3157176,0.0625
381211,B77-3064419,0.03125
381211,B91-3204047,0.03125
381211,B02-3255937,0.125
381211,B06-4247115,0.25
381430,NL2006-4720774,0.5
381430,NL2000-5063949,0.25
381430,NL2004-5430805,0.25
381430,NL2003-1135475,0.5
381430,NL2002-1635264,0.25
381430,NL1995-1941948,0.25
381744,B00-61748544,0.5
381744,B99-5268081,0.25
381744,B99-6381195,0.25
381889,NL98-1512769,0.5
381889,BL97-5166166,0.25
381889,BL90-5226682,0.25
381963,B00-6178876,0.5
381963,B91-6085334,0.25
381963,B93-6126917,0.25
381965,DV0516-09-2057,0.5
381965,B01-6135408,0.25
381965,B00-6178876,0.25
381965,B91-6085334,0.125
381965,B93-6126917,0.125
381965,B02-6175803,0.5
381965,B84-6059512,0.25
381965,DV01439-97-1321,0.25
381966,B00-6178921,0.5
381966,B99-5268081,0.25
381966,B99-6381164,0.25
381966,B02-6175803,0.5
381966,B84-6059512,0.25
381966,DV01439-97-1321,0.25
381968,DV0516-10-2051,0.5
381968,DV0516-09-2057,0.25
381968,B01-6135408,0.125
381968,B00-6178876,0.625
381968,B91-6085334,0.3125
381968,B93-6126917,0.3125
381968,B02-6175803,0.25
381968,B84-6059512,0.125
381968,DV01439-97-1321,0.125
381969,B02-6175915,0.5
381969,B99-5268081,0.25
381969,B99-6381195,0.25
381969,B00-6178876,0.5
381969,B91-6085334,0.25
381969,B93-6126917,0.25
381970,DV0516-06-551,0.5
381970,DV0516-02-635,0.25
381970,B96-6599152,0.25
381970,B02-6175803,0.5
381970,B84-6059512,0.25
381970,DV01439-97-1321,0.25
381980,B05-5096491,0.5
381980,B03-5232479,0.25
381980,B00-5066651,0.25
381980,B97-5160395,0.5
381980,B91-5002240,0.25
381980,B92-5052992,0.25
381981,B08-5038374,0.5
381981,B05-5096304,0.25
381981,B00-5066651,0.25
381981,B07-5193449,0.5
381981,B98-5242660,0.25
381981,B99-5098360,0.25
381983,B06-5125499,0.5
381983,B03-5152667,0.25
381983,B99-5157685,0.25
381983,B91-5002240,0.1875
381983,B97-5160395,0.125
381983,B92-5052992,0.0625
381983,B96-5266196,0.5
381983,B78-5320449,0.25
381983,B84-5282642,0.25
381984,B05-5202304,0.5
381984,B01-5252141,0.25
381984,B95-5310582,0.25
381984,B05-5213520,0.5
381984,B91-5002240,0.25
381984,B01-5020494,0.25
381985,B00-5062272,0.5
381985,B96-5100387,0.25
381985,B98-5080559,0.25
381985,B06-5194506,0.5
381985,B94-5038833,0.25
381985,B99-5256360,0.25
381986,B05-5096487,0.5
381986,B01-5020444,0.25
381986,B97-5160390,0.25
381986,B99-5157685,0.5
381986,B91-5002240,0.375
381986,B97-5160395,0.25
381986,B92-5052992,0.125
381988,B00-5062283,0.5
381988,B95-5317884,0.25
381988,B95-5310582,0.25
381988,B03-5152593,0.5
381988,B99-5153499,0.25
381988,B98-5296439,0.25
381989,B00-5062283,0.5
381989,B95-5317884,0.25
381989,B95-5310582,0.25
381989,B03-5152593,0.5
381989,B99-5153499,0.25
381989,B98-5296439,0.25
381993,B06-5125499,0.5
381993,B03-5152667,0.25
381993,B99-5157685,0.25
381993,B91-5002240,0.1875
381993,B97-5160395,0.125
381993,B92-5052992,0.0625
381993,B96-5266196,0.5
381993,B78-5320449,0.25
381993,B84-5282642,0.25
381994,B05-6284830,0.5
381994,B02-6175947,0.25
381994,B02-6175556,0.25
381994,B92-5017631,0.125
381994,B97-6162045,0.125
381994,B04-6397101,0.5
381994,B95-6076417,0.25
381994,B02-6457645,0.25
381996,B05-6284830,0.5
381996,B02-6175947,0.25
381996,B02-6175556,0.25
381996,B92-5017631,0.125
381996,B97-6162045,0.125
381996,B04-6397101,0.5
381996,B95-6076417,0.25
381996,B02-6457645,0.25
381998,B09-6103321,0.5
381998,B05-6284830,0.25
381998,B02-6175947,0.125
381998,B02-6175556,0.625
381998,B92-5017631,0.3125
381998,B97-6162045,0.3125
381998,B04-6397101,0.25
381998,B95-6076417,0.125
381998,B02-6457645,0.125
382000,B05-6284830,0.5
382000,B02-6175947,0.25
382000,B02-6175556,0.25
382000,B92-5017631,0.125
382000,B97-6162045,0.125
382000,B04-6397101,0.5
382000,B95-6076417,0.25
382000,B02-6457645,0.25
382001,B09-6103321,0.5
382001,B05-6284830,0.25
382001,B02-6175947,0.125
382001,B02-6175556,0.625
382001,B92-5017631,0.3125
382001,B97-6162045,0.3125
382001,B04-6397101,0.25
382001,B95-6076417,0.125
382001,B02-6457645,0.125
382005,B10-6179108,0.5
382005,B08-6249752,0.25
382005,B09-6114976,0.75
382005,B96-6404318,0.375
382005,B03-6257240,0.375
382005,B97-6407575,0.1875
382005,B98-6335690,0.1875
382006,B12-6319340,0.5
382006,B05-6284830,0.25
382006,B02-6175947,0.125
382006,B02-6175556,0.125
382006,B92-5017631,0.0625
382006,B97-6162045,0.0625
382006,B04-6397101,0.25
382006,B95-6076417,0.125
382006,B02-6457645,0.125
382006,DV9605-10-0884,0.5
382006,B07-6033110,0.25
382006,B09-6114965,0.25
382007,B05-5133419,0.5
382007,B02-5065236,0.25
382007,B03-5115390,0.25
382007,B85-5096007,0.125
382007,B92-5040349,0.125
382007,B00-5150646,0.5
382007,B95-5111449,0.25
382007,B97-5204417,0.25
382045,NL05-1628989,0.5
382045,NL93-1386948,0.25
382045,NL93-2811780,0.25
382045,NL07-2037040,0.5
382045,NL05-1628994,0.25
382045,NL98-1512769,0.25
382045,BL97-5166166,0.125
382045,BL90-5226682,0.125
382128,B08-6224270,0.5
382128,B05-6073276,0.25
382304,B98-4298129,0.5
382304,B04-3099198,0.5
383537,CHN07-09-097101,0.5
383537,B01-2137266,0.25
383537,B99-2036304,0.5
383537,B99-2036373,0.25
383537,B94-2061168,0.125
383537,B90-2255300,0.125
383537,B90-2553359,0.25
383537,B87-4021090,0.125
383537,B83-2350199,0.125
383537,CHN07-10-613976,0.5
383537,B01-4178971,0.25
383538,CHN08-10-311533,0.5
383538,CHN07-06-104480,0.25
383538,B99-6214965,0.5
383538,AU06-40034,0.5
383538,B99-6214976,0.25
383617,B99-2036373,0.5
383617,B94-2061168,0.25
383617,B90-2255300,0.25
383617,B90-2553359,0.5
383617,B87-4021090,0.25
383617,B83-2350199,0.25
383621,CHN03-10-388849,0.5
383621,B98-2398272,0.25
383621,B94-316344,0.5
383763,CHN10-10-717610,0.5
383763,CHN10-10-717660,0.5
384376,B06-6404429,0.5
384376,B04-6246934,0.25
384376,B01-6225246,0.25
384376,B05-6176146,0.5
384376,B97-6407575,0.25
384376,B98-6335690,0.25
384802,CHN13-10-788873,0.5
384856,B06-6034709,0.5
384856,B02-6183084,0.25
384856,B00-6540682,0.125
384856,B00-6485499,0.125
384856,B98-6429618,0.0625
384856,B97-6423539,0.0625
384867,B06-6034709,0.5
384867,B02-6183084,0.25
384867,B00-6540682,0.125
384867,B00-6485499,0.125
384867,B98-6429618,0.0625
384867,B97-6423539,0.0625
385269,BE03-6457591,0.5
385595,B98-6523289,0.5
385595,B95-6246005,0.5
385595,B90-6652120,0.25
385595,B93-6621023,0.25
385891,BE04-6307341,0.5
385891,BE03-6150214,0.25
385891,BE03-6257098,0.25
385891,BE97-6407575,0.125
385891,BE95-6370004,0.0625
385891,BE97-6450252,0.0625
385891,BE98-6335690,0.625
385891,BE96-6404318,0.3125
385891,BE92-6235626,0.3125
386188,B03-2251065,0.5
386188,B99-6143863,0.25
386188,B02-3003886,0.25
386188,B1998-6396501,0.125
386188,B98-3158062,0.125
386188,B06-2082300,0.5
386188,B01-3076096,0.25
386188,B94-2061350,0.25
386586,B93-6501202,0.5
386586,B81-6600376,0.25
386586,B84-6698864,0.25
387076,B04-2294930,0.5
387076,B97-2076286,0.25
387076,B92-6337535,0.25
387076,B01-2137150,0.5
387076,B87-4021090,0.375
387076,B90-2553359,0.25
387076,B83-2350199,0.125
387536,B08-6224270,0.5
387536,B05-6073276,0.25
388428,B11-2067233,0.5
388428,B05-2201710,0.25
388428,B09-2025181,0.25
388428,B10-2083175,0.5
388428,B01-2270233,0.25
388428,B09-2025076,0.25
389357,BE00-3258094,0.5
389357,BE93-3315229,0.25
389357,BE94-3338284,0.25
389357,BE01-3039825,0.5
389357,BE97-3278029,0.25
389357,BE94-2337563,0.25
389445,B96-6615170,0.5
389445,B87-2297197,0.25
389445,B82-6380170,0.25
389456,B10-3047084,0.5
389456,B04-3230881,0.25
389456,B99-3199708,0.25
389456,B95-3211364,0.125
389456,B91-3204047,0.125
389523,DV02098-09-2121,0.5
389523,DV02098-95-12,0.25
389524,DV03236-12-959,0.5
389524,DV02098-09-2121,0.25
389524,DV02098-95-12,0.125
389525,B07-5067346,0.5
389525,B02-3025836,0.5
390302,B03-6086335,0.5
390302,B97-6390083,0.25
390302,B95-6246005,0.25
390302,B90-6652120,0.125
390302,B93-6621023,0.125
390302,DV6218-07-1000,0.5
390302,B02-6503556,0.25
390302,B06-1597788,0.25
390534,DV01769-07-1068,0.5
390534,DV01298-06-291,0.5
390534,DV05714-01-837,0.25
390534,DV03236-97-92,0.125
390534,DV03236-97-26,0.125
390534,DV01654-02-1873,0.25
390534,B01-6098509,0.125
390534,NL01-1048239,0.125
390779,B01-2137150,0.5
390779,B87-4021090,0.375
390779,B90-2553359,0.25
390779,B83-2350199,0.125
391107,BELG1999-3020065,0.5
391107,BELG1995-3336674,0.25
391107,BELG1992-3138647,0.25
391265,B09-6040908,0.5
391265,B06-6211149,0.25
391265,B04-6096339,0.25
391265,BE08-6177698,0.5
391265,B07-6033110,0.25
391265,B98-6335690,0.25
391458,B06-6034734,0.5
391458,B02-2072711,0.25
391458,B99-6517591,0.25
391458,B03-6257240,0.5
391458,B97-6407575,0.25
391458,B98-6335690,0.25
391546,BE11-9079533,0.5
391546,BE10-4281810,0.25
391546,NL08-1544155,0.25
391546,BE08-6364048,0.5
391546,BE02-6183099,0.25
391546,BE06-6034900,0.25
391570,B02-2214210,0.5
391570,B00-2117109,0.25
39179,NL04-0452316,0.5
39179,NL94-9453553,0.5
39179,NL95-9545408,0.5
39179,NL01-0179448,0.5
392726,BE13-5033560,0.5
392726,BE11-5160761,0.25
392726,BE10-5091047,0.25
392726,BE13-5025014,0.5
392726,BE09-5021751,0.25
392726,BE05-5097854,0.25
392874,BE03-6415299,0.5
392874,BE92-6376991,0.25
392874,BE04-5065642,0.5
392874,BE03-5241862,0.25
392874,B94-4407032,0.25
392876,B10-4258192,0.5
392876,NL07-1207567,0.25
392876,B08-4351119,0.25
392876,BE11-4097042,0.5
392876,BE03-6415299,0.25
392876,BE92-6376991,0.125
392876,BE04-5065642,0.25
392876,BE03-5241862,0.125
392876,B94-4407032,0.125
392895,BE06-2024898,0.5
