img_id,ring,code,source
129354,NL16-1523674,F1961:2|F5644:2|F6380:2|F6423:2,structured
129405,,F1581|F3116,fallback
129431,,,fallback
129564,,,fallback
129578,,,empty
129635,,F2447|F326|F3317,fallback
129645,NL2008-1877291,,fallback
129708,,F3116,fallback
129727,BELG08-6314600,F3200:1|F2643:2|F2952:2,structured
129738,B09-9073136,F283:2|F673:2|F1022:2|F1175:2,structured
129739,B09-3187461,F5571:2|F5782:2|F2470:3|F2486:3|F2501:3|F2619:3,structured
129740,B09-3185150,F539:2|F3121:2|F2470:3|F2486:3|F2501:3|F2619:3,structured
129742,B08-3079193,F1158:1|F2470:3|F2486:3|F2501:3|F2619:3,structured
129749,B08-3079194,F1158:1|F2470:3|F2486:3|F2501:3|F2619:3,structured
129774,NL12-1051366,,fallback
129775,,,fallback
129776,B10-6052211,,fallback
129778,,,fallback
129810,NL10-5020624,,fallback
129811,NL05-1501379,,fallback
129865,,,empty
129887,,,empty
129894,,,empty
129905,,,empty
129934,CHN2011-06-167121,,empty
129983,,F2881,fallback
130013,,F2946,fallback
130022,B02-4477694,,fallback
13006,NL05-1574885,F7123:1|F7188:1,structured
130063,B2011-4232165,F1603:1,structured
130066,B2011-4232180,F1603:1,structured
130069,B2011-4232076,F560:2|F571:2|F916:2|F917:2,structured
130071,B2011-4232159,F216:2|F363:2|F584:2|F729:2,structured
130075,B2011-4288281,F584:1|F1720:1,structured
130076,B2011-4288282,F1075:1|F1289:2|F1290:2,structured
130078,B2008-4070090,F219:2|F916:2|F917:2,structured
130084,,F2224,fallback
130092,B2011-6133696,F452:2|F2609:3|F2718:3,structured
130094,B2011-6133697,F2869:2|F2882:2,structured
130128,NL07-1104630,,fallback
130137,NL06-1493092,,empty
130141,,F2436|F2521|F2607|F2778,fallback
130143,B2011-6133699,F2884:2,structured
130146,B2011-6133700,F2733:2,structured
130148,B2011-6133704,F2966:2,structured
130149,B2011-6133705,F2966:2,structured
130150,B2011-6133707,F1548:1,structured
130187,B08-9008196,,fallback
130212,,F3317,fallback
130227,B10-5020010,F2752,fallback
130258,BE09-3173000,F2487,fallback
130306,,,fallback
13035,,,fallback
130385,CHN2019-10-0650910,,fallback
130447,CHN2011-276791,F2860:2|F3089:2,structured
130449,CHN2011-455229,F2860:2|F3089:2,structured
130452,CHN2010-10-126278,F2925,fallback
13054,NL06-1659491,,fallback
130570,,,empty
130604,BE09-4331030,F3262,fallback
130606,BE09-4114972,F3262,fallback
130613,NL2010-1718842,F5497:2|F5929:2|F6024:2|F6025:2,structured
130658,,,empty
130662,,,fallback
130664,,,empty
130736,CHN09-32-589071,F2753,fallback
130745,,F14,fallback
130783,BELG2006-2017371,F493:1|F2585:2|F2693:2,structured
130784,BELG2008-2145666,F2424|F2969|F494|F680,fallback
130801,B07-6363647,F2553:2|F2780:2|F2725:3,structured
130860,,,fallback
130861,,,fallback
130863,,,fallback
130893,,,empty
130910,,,empty
130914,,,empty
130916,,,empty
130921,,,empty
130926,,,empty
130928,,F2676,fallback
130934,,,empty
130941,,,empty
130943,,,empty
130972,,,empty
131033,B2011-6142040,,fallback
131139,CHN07-15-115977,F2955:2|F2477:3|F2508:3|F2645:3|F2710:3|F2711:3|F2712:3,structured
131208,,,fallback
131343,CHN2011-10-109543,F2925,fallback
131386,NL10-1681819,,fallback
131394,NL10-1681834,,fallback
131397,NL10-1681854,,fallback
131447,NL11-1764211,,fallback
131453,,,empty
131465,NL11-1764232,,fallback
131472,NL11-1764205,,fallback
131473,NL11-1764206,,fallback
131474,NL11-1764221,,fallback
131478,CC03-260202,F2405|F2465,fallback
13149,,,empty
131518,CHN06-01-481900,,empty
131526,CHN2019-10-0650908,,empty
131529,CHN09-01-815747,,empty
131571,NL2009-1221804,F5482:2|F5525:2|F5868:2|F6059:2,structured
131615,CHN10-09-487418,,empty
131807,,,empty
132058,,,empty
132076,,,empty
132187,B09-6238009,,fallback
132201,,F2678,fallback
132207,,,fallback
132266,B09-2086028,,fallback
132275,CHN18-2011-024552,F3329:2|F2642:3|F2674:3,structured
132285,B05-6448071,F2038|F2140,fallback
132291,CHN18-2011-021652,,empty
132292,CHN18-2011-030241,F4504:2|F4507:2,structured
132294,CHN18-2011-024669,,fallback
132297,CHN18-2011-001305,F5409:1|F5032:2|F5033:2,structured
132364,B08-3172925,F1266:1|F1269:1,structured
132378,CHN07-01-737102,,fallback
13240,B2006-6210660,F2726:2|F2727:2|F2780:2|F2948:2,structured
132408,CHN10-06-041085,,empty
132409,CHN10-06-041086,,empty
132410,CHN2010-06-042044,,empty
13245,CHN06-01-707064,,fallback
132464,NL11-109624,,fallback
132522,NL18-1700709,F6323:2|F6442:2|F5914:3|F5919:3|F6070:3|F6196:3,structured
132547,,,empty
132558,,,empty
132561,,,empty
132592,,F2480|F2554,fallback
132594,,,fallback
132595,,,fallback
132599,,F3269|F576,fallback
132660,CHN2009-15-013745,F2447|F326|F3317,fallback
132664,CHN2009-15-268566,F2447|F326|F3317,fallback
132668,CHN2010-15-285795,F2447|F326|F3317,fallback
132672,CHN2010-15-088566,F3236|F341,fallback
132735,CHN2011-06-167627,,empty
132736,CHN11-06-167617,F2297,fallback
132799,,,fallback
132801,,,fallback
132803,,F2480|F2554,fallback
132819,,,fallback
132836,,,empty
132861,CHN2011-09-100609,,empty
132956,,,empty
132958,,,empty
132971,DV09-02878-428,,fallback
133022,CHN2009-08-010113,,empty
133073,,,fallback
133074,,,empty
133096,,F326,fallback
133104,CHN2011-05-439999,,fallback
133134,,,empty
133302,B05-3006794,,fallback
133307,BELG2008-3037512,F3116|F881,fallback
133308,BELG2009-3040083,F1431|F881,fallback
133388,,,fallback
133390,CHN2011-05-428777,,fallback
133391,CHN2011-05-556446,,fallback
133444,CC04-299524,F2614,fallback
133548,B08-4359688,,fallback
133599,CC03-260113WN03-030504,,fallback
133639,CHN2011-09-430718,,empty
133713,CHN18-2011-006271,,fallback
133729,CHN18-2011-022126,F4741:2|F4785:2,structured
133757,,,fallback
13378,B04-6266065,F3080,fallback
13379,B04-6266643,F2974:2|F3080:2|F3082:2|F3189:2,structured
133808,CHN2011-05-556440,,fallback
133809,CHN2011-05-504555,,fallback
13402,B98-5201227,F2423:2|F2444:2|F2506:2,structured
134063,,F317,fallback
134077,,,fallback
134100,,,empty
134114,BE11-4097210,,fallback
134120,CC04-299991,,fallback
134142,B2011-4244679,F2577|F3269|F573,fallback
134183,,,fallback
134396,NL2010-2802536,,empty
134421,CHN02-03-238050,,fallback
134445,BE04-4277399,F2753,fallback
13446,NL01-2189156,,fallback
134469,,,fallback
13447,NL01-2189162,,fallback
134499,,,fallback
13452,B04-5065605,F2834:2|F2848:2,structured
134593,,,empty
134601,,F2866|F3159,fallback
134602,B10-5031249,,fallback
134788,CHN2010-32-355558,,fallback
134851,,,empty
134874,,,empty
134890,AU2007-MAGIC-6547,,fallback
134909,,,fallback
134912,,,fallback
134915,BELG2003-6384897,,fallback
135035,,F3284|F3332,fallback
135046,,F2701,fallback
135049,,F2701,fallback
135089,,,fallback
135147,,,fallback
135212,,,empty
135213,CHN2014-08-1233009010,,fallback
135241,CHN2014-01-1233007008,,fallback
135284,C08-05-161340,,empty
135286,C05-01-554766,,empty
135294,C09-05-191126,F6528:1|F6530:1,structured
1353,NL99-5927810,,fallback
135302,C09-05-191020,F6528:1|F6530:1,structured
135304,C11-05-292205,,fallback
135305,C04-03-089064,F3028:1,structured
135306,C09-05-430052,F6562:1,structured
135315,C08-05-161375,,empty
135367,BE07-4093433,,fallback
135383,,,fallback
135409,BE07-4093340,F2577,fallback
135542,NL09-5915958,,fallback
135582,,F1517,fallback
135585,,F1517,fallback
135594,,F1517,fallback
135637,,F2461|F2692,fallback
135643,CHN2009-03-663880,,fallback
135676,,,empty
135702,CHN2011-32-840225,,fallback
135776,CHN04-10-379429,,empty
135786,,,empty
135787,,F2916|F568,fallback
135795,,,empty
135823,,F2946,fallback
135859,,F2461|F2542,fallback
135881,,,fallback
135884,B10-4322659,F3014,fallback
135899,,,empty
135911,,,fallback
135917,,,empty
135919,BE08-4133938,F1103:1,structured
135920,BE08-4133943,F2577|F3269|F573|F910,fallback
135921,,,empty
135926,BE08-4095296,F2752,fallback
135927,B08-4095066,F2916|F568,fallback
136008,CHN2009-03-661124,,fallback
136012,,,empty
136031,CHN2010-03-193777,,fallback
136085,,,fallback
136117,,F2752,fallback
136118,,F2577|F2752|F3269|F573,fallback
136124,B11-4244637,,fallback
136127,BE11-4244381,F224|F3262|F54,fallback
136192,,,empty
136223,BELG2010-2198149,F493:2|F2585:3|F2693:3,structured
136371,CHN10-06-041044,,empty
136388,CHN2010-06-481151,,empty
136391,CHN2010-06-483088,,empty
136589,,,fallback
136714,NL96-1735751,F6787:1,structured
136758,,,fallback
136780,,,empty
136829,,,fallback
136851,B08-6158289,F2416:2|F2516:2|F3221:2|F3184:4,structured
136936,B2011-6219320,F3593:1,structured
136980,CHN2004-08-067118,,empty
137018,BELG2009-4035001,F2753,fallback
137023,BELG2010-4320626,F1726|F224|F2916|F3262|F3269|F54|F573,fallback
137028,DV07237-09-261,F114|F2782,fallback
137035,DV07237-06-1451,F3041:2,structured
137079,DV04218-09-437,,empty
137181,,,fallback
137221,,,fallback
137235,,,empty
137246,,,empty
137261,DV01769-11-157,F5130:1,structured
137267,DV08575-09-161,F5114:2|F5120:2|F5124:2|F5138:2,structured
137272,CHN2011-09-454861,F467:2|F2858:2|F2860:2|F3089:2,structured
137287,,,empty
137322,CHN05-10-331024,,fallback
137323,CHN08-10-589501,F2925,fallback
137332,CHN2008-09-360007,F4562:2|F4563:2|F6993:2|F7001:2,structured
137391,B12-5015177,F230:2|F2839:2|F3090:2|F2841:3|F3025:3,structured
137396,NL14-1192054,F3670:2|F5724:2|F6144:2|F6145:2,structured
137399,,,fallback
137400,NL18-1700702,F6336:2|F6484:2|F5914:3|F5919:3|F6070:3|F6196:3,structured
137402,B11-5025053,F2752|F80,fallback
137443,DV01358-10-888,,empty
137445,DV01358-10-654,,empty
137461,,,empty
137462,,,empty
137464,,,empty
137468,,,empty
137472,,,empty
137474,,,fallback
137475,,,fallback
137486,,,fallback
137508,,,fallback
137540,,,empty
137586,B2009-3185246,,fallback
137649,B03-6456998,F2390|F2400|F2436|F2508,fallback
137667,B06-2082242,F2391|F2409|F2410,fallback
137724,DV01769-08-987,,fallback
137747,,,fallback
137748,CHN07-10-094144,F4511:1|F4514:1,structured
137813,,F2491|F2510|F2781|F294,fallback
137878,,,fallback
13797,,,fallback
137980,,,empty
137982,,,empty
137985,,,fallback
137993,,,empty
138147,B2011-6261689,F260:2|F3308:2,structured
138231,,F83,fallback
138505,,,empty
138586,NL2010-1700778,,fallback
138637,,,empty
138645,,,fallback
138707,IT2010-136322,F217|F2753,fallback
138748,,,empty
138769,,,empty
138844,,,empty
138845,,,empty
138886,CHN2011-03-1037859,,fallback
138927,CHN11-09-154636,F4659:1,structured
139081,,,empty
139084,,,empty
139146,B11-5113427,F2157:2|F2189:2|F3078:2|F3150:2,structured
139188,B10-5178045,F573,fallback
139191,BELG2009-3187462,,fallback
139193,BELG2011-3021547,,fallback
139225,BELG2011-3021548,,fallback
139265,,,empty
139535,,,empty
139638,NL2003-5301514,F2200:1|F6559:1,structured
139640,NL03-1057280,F2818|F3001|F342,fallback
139693,,,fallback
139708,,,empty
139950,CHN11-10-776991,,fallback
140026,,,empty
140034,,,empty
140045,,,empty
140048,,,empty
140126,,,empty
140155,CHN07-09-128645,,empty
140169,CHN08-534735,,empty
140175,CHN10-09-120528,,empty
1403,NL02-1810317,,fallback
140335,NL11-1600777,F6076:2|F6949:2|F5791:3|F6929:3|F6868:4|F7270:4,structured
140426,,,empty
140448,CHN2011-276412,F2860:2|F3089:2|F3322:2|F3352:2,structured
140494,CHN2011-03-399084,F278:2|F3304:2,structured
140504,,,fallback
140622,B06-6267283,F2545:2|F2643:2|F2952:2|F3200:2,structured
14069,B07-6372991,F670,fallback
14070,B07-6372972,,fallback
14071,B07-6372973,,fallback
14073,B07-6372980,,fallback
140753,,,empty
14076,B07-6372979,,fallback
14078,B07-6372984,F670,fallback
140782,,,empty
140787,,F2626,fallback
14079,B07-6372992,F670,fallback
140798,,,empty
14080,B97-6372998,,fallback
14081,,,fallback
140814,C11-001408,,fallback
140824,C09-055500,,fallback
14083,,,fallback
14084,,,fallback
140845,,,empty
14085,,,fallback
14086,,,fallback
141396,C10-036719,,fallback
141398,C09-064638,,fallback
141400,C10-036760,,fallback
141403,C11-040551,,fallback
141404,C11-040550,,fallback
141410,C11-136121,,fallback
141412,C11-119201,,fallback
141413,C10-119202,,fallback
141416,,,fallback
141420,C10-025326,,fallback
141433,,,fallback
141434,,,fallback
141457,,,empty
141458,,,fallback
141460,,,fallback
141616,B10-5170174,F396:2|F588:2|F589:2|F3277:2,structured
141627,,,empty
141717,CHN06-09-309419,,empty
141732,CHN05-028582,,empty
141819,DV04859-05-573,F2946:2|F6876:2|F7167:2|F7168:2,structured
141822,,,fallback
141961,,,empty
141972,,F3175,fallback
141977,,,fallback
142047,NL2011-2028520,,fallback
142096,B2010-2206730,F54:2|F1413:2,structured
142098,B2010-2206745,F10:2|F496:2|F573:2|F923:2,structured
142137,B09-3188059,F3116:2|F3234:2,structured
142159,,,empty
142183,B06-2017205,F3126:2|F3201:2|F5758:2|F2752:3,structured
142213,B09-3188079,F3116:2|F2399:3|F2469:3|F2527:3|F2570:3|F2680:3|F2812:3,structured
142215,CHN2011-03-881315,,fallback
14226,,F14,fallback
142432,,,empty
142450,,,fallback
142471,CHN2011-01-770363,,fallback
142481,CHN2010-096369,F4650:1|F4665:1,structured
142483,CHN2010-086021,F4581:1|F4651:1,structured
142499,CHN2007-01-279622,,fallback
142518,,,fallback
142567,,,empty
142630,BE06-3008335,F3116,fallback
142757,NL2010-1728645,,fallback
142758,,,fallback
142790,,,empty
142799,,,empty
142816,,,fallback
142824,,,fallback
142849,,,empty
142864,,,empty
142866,,,fallback
142869,,,empty
142872,,,fallback
142874,,,empty
142880,,,empty
142884,,,empty
142885,,,fallback
142887,,,empty
142891,,,empty
142893,,,empty
142912,B10-6166377,F126:2|F260:2|F629:2,structured
142914,B10-6166343,F260:2|F424:2|F628:3,structured
142916,B10-6166322,F260:2|F2951:2|F3055:2|F3056:3|F3308:3,structured
142917,B10-6166392,F126:2|F422:2|F629:2|F2826:3|F3014:3,structured
142932,,,empty
142935,,,empty
142940,,,empty
142942,,,empty
142950,,,fallback
143005,,,empty
143025,,,fallback
143056,,,fallback
143111,CHN2007-01-263494,F4564:2|F5343:2|F7298:2,structured
143115,CHN2009-01-539702,F4760:1,structured
143133,CHN2011-01-197774,,empty
143244,CHN2008-03-818869,,empty
143322,,,empty
143329,CHN03-03-331351,F63,fallback
143398,CHN2005-01-435702,F4564:2|F5343:2|F7298:2,structured
143400,CHN2005-01-435788,F4564:2|F5343:2|F7298:2,structured
143403,CHN2005-01-435701,F4564:2|F5343:2|F7298:2,structured
143404,CHN2006-01-450557,,empty
143406,CHN2011-01-212925,,empty
143407,CHN2011-01-212964,,empty
143412,CHN2007-01-700440,,empty
143416,,,fallback
143463,CHN2010-12-086022,F4581:1|F4651:1,structured
14347,CHN06-12-181974,,empty
14348,B04-6463814,,fallback
143497,CHN2007-01-474663,F5688:1,structured
143501,CHN2009-10-140095,,empty
143503,,,fallback
143505,CHN2010-01-166987,,fallback
143507,,F3040|F3041|F3284|F3332,fallback
143696,B11-6265532,,fallback
143839,NL10-1524718,,fallback
143856,B11-6332744,F106:2|F107:2|F416:3|F2945:3|F3044:3|F3058:3,structured
144152,B05-2190073,,fallback
144171,,F2701,fallback
144177,,F572,fallback
144192,,,fallback
144194,NL08-1981806,,fallback
144335,,,fallback
144375,NL10-1547682,F5445:2|F5678:2|F5751:2|F5811:2,structured
144389,NL11-5000695,,fallback
144467,BELG2009-6358282,F2467|F3163,fallback
144470,BELG2007-6076588,F105,fallback
144477,BELG2009-6358311,F638,fallback
144535,,,fallback
144604,CHN2010-20-021448,,empty
144607,CHN2007-20-006237,,empty
144609,CHN2011-20-000167,,empty
144660,,,empty
144671,CHN09-06-130725,,empty
144690,B08-2108196,F6990:2|F7259:2,structured
144714,NL08-5818406,,fallback
144831,,,empty
144835,NL11-1736843,F5854:1|F5923:1,structured
144909,BELG2005-5123007,,fallback
144993,CHN11-06-167799,,empty
144997,CHN11-06-167831,,empty
145003,,,empty
145097,CHN2018-03-0222012,F6521:3|F6522:3|F6553:3|F6574:3|F6600:3|F6491:4|F6542:4|F6605:4,structured
145186,CHN11-01-643175,,fallback
145211,NL04-1445663,,fallback
145214,NL05-1951825,,fallback
145381,,,empty
145475,,F2506|F3027,fallback
145476,CHN2010-32-059849,F658,fallback
145561,CHN2015-03-0887777,F6489:3|F6498:3|F6510:3|F6542:3,structured
145764,,,fallback
145779,,,fallback
145780,,,fallback
145781,,,fallback
145782,,,fallback
145817,,,empty
145919,,,empty
145923,,,empty
145962,B10-2045107,F2483:2|F2666:2|F2410:3|F2604:3,structured
145992,,,empty
146193,CHN10-02-000446,F180|F3116|F48,fallback
146194,CHN10-02-168544,F3116|F48,fallback
146207,,,empty
146209,,,empty
146214,,,empty
146372,BE11-4308812,,fallback
146814,,F2577|F3269|F573,fallback
146815,,F1284,fallback
146817,DV07364-11-59,,fallback
146891,,,fallback
146894,,,fallback
146931,CHN2002-W-019372,,fallback
14695,,,empty
146991,CHN2004-076948,,fallback
147177,BELG2008-6371061,,fallback
147258,CHN2010-06-255652,,empty
147260,CHN2010-06-255651,,empty
147270,CHN2010-06-255942,,empty
147309,,,fallback
147369,,,fallback
147372,,,fallback
147573,,,empty
147578,,,empty
147580,,,empty
147654,B04-6293224,F2477|F2645|F2710|F2711|F3169|F3199,fallback
147656,B07-6310380,F2477|F2596|F2607|F2645|F2647|F2710|F2711|F2858|F3169|F3199,fallback
147657,B08-6383266,F2478|F2521|F2592,fallback
147659,B07-6370376,F2478|F2521|F2592,fallback
147660,B07-6310305,F2400|F2593|F2776|F2777|F2861|F3322|F3352,fallback
147661,B08-6383264,F2596:2|F2647:2,structured
14791,NL07-3728138,,fallback
148178,,,fallback
148190,,F148,fallback
148205,,,fallback
148282,,F2506|F3027|F3147,fallback
148321,NL05-1590339,,fallback
148324,NL06-1255493,,fallback
148474,NL08-1835055,,fallback
148485,,,empty
148489,NL11-1103460,,fallback
14851,BE1998-3158002,,fallback
148515,NL11-1588358,F5628:2|F6000:2|F6087:2|F6883:3|F6894:3,structured
148523,C08-124013,,empty
148528,C05-456728,F2437:2|F4538:2,structured
148532,CHN2011-15-266970,,fallback
148543,CHN2009-15-267908,,fallback
148594,CHN07-15-245076,F148:1,structured
148602,,,empty
148761,C05-456730,,empty
148783,B11-4111167,,fallback
148784,NL08-1588724,,fallback
148788,B11-4301107,,fallback
148844,B10-6038113,F1032|F3307|F820,fallback
148895,BE10-4325933,F3476:1|F3568:1,structured
149410,B2011-5010873,F592:1|F2688:2|F2689:2,structured
149411,B11-5010739,F2626:1|F2835:1,structured
149421,B11-5010981,F2455:1|F389:2,structured
149596,,,empty
149610,,F2477|F2509|F2710|F2730,fallback
149612,,F2478|F2596|F2607|F2647|F2776|F2858,fallback
149613,,F139|F2596|F2607|F2647|F2858|F3169|F3199,fallback
149661,,F2400|F2509|F2730,fallback
149682,,F2478|F2596|F2607|F2647|F2776|F2858,fallback
149693,,F2444|F2506|F2536|F2629,fallback
149697,,F2400|F2509|F2730,fallback
149703,,F2509|F2730,fallback
149742,B04-2201955,,fallback
149745,B08-6315648,,fallback
149746,,F2703,fallback
149781,,,fallback
149801,NL07-1180504,,fallback
149802,NL04-1454889,,fallback
149804,NL09-4215198,,fallback
149809,NL09-5912333,,fallback
149810,NL08-4207707,,fallback
149833,,F2390|F2435|F2437,fallback
149866,B10-6319326,F2536|F2752|F286|F3026|F3068|F432|F651|F953,fallback
149867,NL02-1907024,,fallback
149869,NL02-1684538,F6772:2|F6818:2|F6913:2|F6988:2,structured
150018,CHN05-09-344420,,empty
150153,CHN16-2006-114686,,fallback
150158,,F3009|F3135,fallback
150161,,,empty
150162,CHN11-2007-082397,,fallback
150302,,,fallback
150451,,,fallback
150461,B09-6339510,F2703,fallback
150516,,,fallback
150519,B08-3126145,F30:1|F893:1,structured
150525,C03-155590,,empty
150526,C02-280143,,empty
150535,B09-3131258,F731:1|F3108:1,structured
150566,NL08-1113128,F5613:1|F6589:1,structured
150569,C03-180099,F2437:2|F4538:2,structured
150572,,,fallback
150581,B11-3066357,F352:1|F1092:1,structured
150606,B05-3224545,F292:2,structured
150618,,,fallback
150621,,,fallback
150623,,,fallback
150625,,,fallback
150634,,,fallback
150643,,,fallback
150673,,,empty
150675,,,empty
150680,,,empty
150681,,,empty
150682,,,empty
150684,,,empty
150685,,,empty
150697,B11-6240221,F434:2|F2947:2|F3287:2|F2553:3|F2725:3,structured
150718,C06-300151,F2437:2|F4538:2,structured
150739,,,empty
150740,,,empty
150747,,,empty
150754,,,empty
150756,,,fallback
150758,,,fallback
150770,,,empty
150790,,,fallback
150856,,,fallback
150930,C08-055549,F2437:2|F4538:2,structured
150931,B08-6144113,,fallback
150932,C08-055554,F2437:2|F4538:2,structured
150933,C09-089118,F2437:2|F4538:2,structured
150934,C08-055544,F2437:2|F4538:2,structured
150937,C07-180007,F2437:2|F4538:2,structured
150943,C09-089004,F2437:2|F4538:2,structured
